MM: DD: YYYY hh: mm: ss, Seconds, filename, calibration factor, output_value, lux, range, grams, tareCount, weightAvg, zeroAvg, cgrams, currentMaxHist, batteryLevel
3/8/2022 10:56,1.09, SA020800.CSV,3320,307133,0,255,0,0,0,0,0,0,1
3/8/2022 10:56,2.59, SA020800.CSV,3320,307121,0,255,0.02,0,0,0,0.02,0,5.32
3/8/2022 10:56,4.08, SA020800.CSV,3320,307193,0,255,0,0,0,0,0,0,5.34
3/8/2022 10:56,5.58, SA020800.CSV,3320,307165,0,255,0,0,0,0,0,0,5.34
3/8/2022 10:56,7.07, SA020800.CSV,3320,307206,0,255,0.01,0,0,0,0.01,0,5.33
3/8/2022 10:56,8.57, SA020800.CSV,3320,307168,0,255,0.02,0,0,0,0.02,0,5.34
3/8/2022 10:57,54.67, SA020800.CSV,3320,351332,0,32,6.17,0,0,0.04,6.13,0,5.34
3/8/2022 10:57,55.74, SA020800.CSV,3320,330635,0,255,23.15,0,0,0.04,23.11,0,5.37
3/8/2022 10:57,56.79, SA020800.CSV,3320,307186,0,255,0,0,0,0.04,-0.04,0,5.33
3/8/2022 10:57,58.29, SA020800.CSV,3320,307188,0,255,0.01,0,0,0.04,-0.03,0,5.32
3/8/2022 10:57,59.79, SA020800.CSV,3320,307163,0,255,0.02,0,0,0.04,-0.02,0,5.33
3/8/2022 10:57,61.29, SA020800.CSV,3320,307643,0,255,0.14,0,0,0.04,0.1,0,5.34
3/8/2022 10:57,62.78, SA020800.CSV,3320,306068,0,255,0.36,0,0,0.04,0.32,0,5.35
3/8/2022 10:57,64.28, SA020800.CSV,3320,305731,0,255,0.41,0,0,0.04,0.37,0,5.34
3/8/2022 10:57,65.77, SA020800.CSV,3320,305666,0,255,0,0,0,0.04,-0.04,0,5.34
3/8/2022 10:57,67.27, SA020800.CSV,3320,307344,0,255,0,0,0,0.04,-0.04,0,5.32
3/8/2022 10:57,68.77, SA020800.CSV,3320,307744,0,255,0.11,0,0,0.04,0.07,0,5.34
3/8/2022 10:57,70.26, SA020800.CSV,3320,307568,0,255,0.17,0,0,0.04,0.12,0,5.35
3/8/2022 10:57,71.75, SA020800.CSV,3320,307642,0,255,0.12,0,0,0.04,0.08,0,5.34
3/8/2022 10:57,73.25, SA020800.CSV,3320,307600,0,255,0.14,0,0,0.04,0.1,0,5.34
3/8/2022 10:57,74.75, SA020800.CSV,3320,307525,0,255,0.13,0,0,0.04,0.09,0,5.34
3/8/2022 10:57,76.25, SA020800.CSV,3320,307527,0,255,0.12,0,0,0.04,0.08,0,5.34
3/8/2022 11:03,419.83, SA020800.CSV,3320,309246,0,112,0.61,0,0,0.44,0.16,0,5.36
3/8/2022 11:03,420.89, SA020800.CSV,3320,309126,0,255,0.61,0,0,0.44,0.17,0,5.36
3/8/2022 11:03,422.39, SA020800.CSV,3320,309119,0,255,0.6,0,0,0.44,0.15,0,5.35
3/8/2022 11:03,423.89, SA020800.CSV,3320,309010,0,255,0.59,0,0,0.44,0.15,0,5.34
3/8/2022 11:03,425.38, SA020800.CSV,3320,337782,0,255,9.78,0,0,0.44,9.34,0,5.34
3/8/2022 11:03,426.88, SA020800.CSV,3320,309096,0,255,4.19,0,0,0.44,3.75,0,5.35
3/8/2022 11:03,428.37, SA020800.CSV,3320,309065,0,255,0.58,0,0,0.44,0.13,0,5.34
3/8/2022 11:03,429.87, SA020800.CSV,3320,308988,0,255,0.58,0,0,0.44,0.14,0,5.34
3/8/2022 11:03,431.37, SA020800.CSV,3320,309114,0,255,0.57,0,0,0.44,0.13,0,5.35
3/8/2022 11:03,432.86, SA020800.CSV,3320,309039,0,255,0.58,0,0,0.44,0.13,0,5.34
3/8/2022 11:03,434.35, SA020800.CSV,3320,309144,0,125,0.58,0,0,0.44,0.14,0,5.34
3/8/2022 11:03,435.85, SA020800.CSV,3320,310467,0,125,0.59,0,0,0.44,0.15,0,5.36
3/8/2022 11:03,437.34, SA020800.CSV,3320,334869,0,65,6.8,0,0,0.44,6.36,0,5.34
3/8/2022 11:03,438.84, SA020800.CSV,3320,352166,0,57,9.07,0,0,0.44,8.63,0,5.34
3/8/2022 11:03,440.33, SA020800.CSV,3320,354013,0,41,14.89,0,0,0.44,14.45,0,5.36
3/8/2022 11:03,441.39, SA020800.CSV,3320,360603,0,25,18.35,0,0,0.44,17.91,0,5.34
3/8/2022 11:03,442.45, SA020800.CSV,3320,373909,0,37,20.19,0,0,0.44,19.75,0,5.34
3/8/2022 11:03,443.5, SA020800.CSV,3320,374874,0,37,20.88,0,0,0.44,20.44,0,5.34
3/8/2022 11:03,444.55, SA020800.CSV,3320,376117,0,12,20.36,0,0,0.44,19.91,0,5.33
3/8/2022 11:03,445.61, SA020800.CSV,3320,385737,0,15,23.2,0,0,0.44,22.75,0,5.34
3/8/2022 11:03,446.67, SA020800.CSV,3320,362382,0,38,18.02,0,0,0.44,17.58,0,5.36
3/8/2022 11:03,447.72, SA020800.CSV,3320,367980,0,39,17.58,0,0,0.44,17.14,0,5.35
3/8/2022 11:03,448.78, SA020800.CSV,3320,348172,0,35,12.46,0,0,0.44,12.02,0,5.36
3/8/2022 11:03,449.84, SA020800.CSV,3320,337183,0,56,9.47,0,0,0.44,9.03,0,5.36
3/8/2022 11:03,450.89, SA020800.CSV,3320,355666,0,43,12.81,0,0,0.44,12.37,0,5.36
3/8/2022 11:03,451.96, SA020800.CSV,3320,315436,0,255,11.17,0,0,0.44,10.73,0,5.36
3/8/2022 11:03,453.02, SA020800.CSV,3320,309358,0,255,0.67,0,0,0.44,0.23,0,5.35
3/8/2022 11:03,454.51, SA020800.CSV,3320,309346,0,255,0.67,0,0,0.44,0.23,0,5.34
3/8/2022 11:03,456.01, SA020800.CSV,3320,309349,0,255,0.67,0,0,0.44,0.23,0,5.34
3/8/2022 11:03,457.51, SA020800.CSV,3320,309281,0,255,0.65,0,0,0.44,0.21,0,5.36
3/8/2022 11:03,459, SA020800.CSV,3320,309232,0,255,0.63,0,0,0.44,0.19,0,5.34
3/8/2022 11:03,460.5, SA020800.CSV,3320,309364,0,255,0.66,0,0,0.44,0.21,0,5.34
3/8/2022 11:03,462, SA020800.CSV,3320,309292,0,255,0.65,0,0,0.44,0.21,0,5.35
3/8/2022 11:03,463.49, SA020800.CSV,3320,309288,0,255,0.67,0,0,0.44,0.22,0,5.34
3/8/2022 11:03,464.99, SA020800.CSV,3320,309308,0,255,0.64,0,0,0.44,0.2,0,5.32
3/8/2022 11:03,466.48, SA020800.CSV,3320,309291,0,255,0.64,0,0,0.44,0.2,0,5.34
3/8/2022 11:03,467.98, SA020800.CSV,3320,309349,0,255,0.65,0,0,0.44,0.21,0,5.34
3/8/2022 11:03,469.48, SA020800.CSV,3320,309303,0,255,0.64,0,0,0.44,0.2,0,5.34
3/8/2022 11:03,470.97, SA020800.CSV,3320,309250,0,255,0.64,0,0,0.44,0.2,0,5.35
3/8/2022 11:03,472.47, SA020800.CSV,3320,309246,0,255,0.66,0,0,0.44,0.22,0,5.33
3/8/2022 11:04,510.56, SA020800.CSV,3320,358382,0,37,15.52,0,0,0.68,14.84,0,5.32
3/8/2022 11:04,511.62, SA020800.CSV,3320,348077,0,34,12.91,0,0,0.68,12.22,0,5.34
3/8/2022 11:04,512.67, SA020800.CSV,3320,402932,0,47,24.46,0,0,0.68,23.77,0,5.36
3/8/2022 11:04,513.73, SA020800.CSV,3320,403450,0,72,29.45,0,0,0.68,28.76,0,5.35
3/8/2022 11:04,514.79, SA020800.CSV,3320,403354,0,64,29.34,0,23.46,0.68,28.65,0,5.33
3/8/2022 11:04,516.29, SA020800.CSV,3320,403559,0,255,29.32,0,23.46,0.68,28.64,0,5.35
3/8/2022 11:04,517.79, SA020800.CSV,3320,405724,0,255,29.94,0,23.46,0.68,29.25,0,5.33
3/8/2022 11:04,519.28, SA020800.CSV,3320,407071,0,255,30.27,0,23.46,0.68,29.58,0,5.32
3/8/2022 11:04,520.78, SA020800.CSV,3320,405331,0,255,29.45,0,23.46,0.68,28.77,0,5.31
3/8/2022 11:04,522.28, SA020800.CSV,3320,403510,0,255,28.83,0,23.46,0.68,28.14,0,5.33
3/8/2022 11:04,523.77, SA020800.CSV,3320,376291,0,255,24.46,0,23.46,0.68,23.77,0,5.32
3/8/2022 11:04,525.27, SA020800.CSV,3320,357058,0,255,23.4,0,23.46,0.68,22.71,0,5.31
3/8/2022 11:04,526.77, SA020800.CSV,3320,406382,0,255,29.73,0,23.46,0.68,29.05,0,5.32
3/8/2022 11:04,528.26, SA020800.CSV,3320,404387,0,255,30.03,0,23.46,0.68,29.35,0,5.33
3/8/2022 11:04,529.76, SA020800.CSV,3320,405158,0,255,29.36,0,23.46,0.68,28.67,0,5.32
3/8/2022 11:04,531.26, SA020800.CSV,3320,407672,0,255,29.92,0,23.46,0.68,29.23,0,5.33
3/8/2022 11:04,532.75, SA020800.CSV,3320,408130,0,255,29.77,0,23.46,0.68,29.09,0,5.32
3/8/2022 11:05,534.25, SA020800.CSV,3320,404072,0,255,28.03,0,23.46,0.68,27.34,0,5.32
3/8/2022 11:05,541.47, SA020800.CSV,3320,318767,0,255,11.07,0,23.46,0.68,10.38,0,5.34
3/8/2022 11:05,542.52, SA020800.CSV,3320,310383,0,255,0.97,0,23.46,0.68,0.29,0,5.32
3/8/2022 11:05,544.02, SA020800.CSV,3320,310233,0,255,0.95,0,23.46,0.68,0.26,0,5.32
3/8/2022 11:05,545.51, SA020800.CSV,3320,310208,0,255,0.93,0,23.46,0.68,0.24,0,5.33
3/8/2022 11:05,547.01, SA020800.CSV,3320,310345,0,255,0.93,0,23.46,0.68,0.24,0,5.34
3/8/2022 11:05,548.51, SA020800.CSV,3320,310142,0,255,0.91,0,23.46,0.68,0.22,0,5.33
3/8/2022 11:05,550, SA020800.CSV,3320,310112,0,255,0.9,0,23.46,0.68,0.21,0,5.35
3/8/2022 11:05,551.5, SA020800.CSV,3320,310158,0,255,0.9,0,23.46,0.68,0.22,0,5.34
3/8/2022 11:05,553, SA020800.CSV,3320,310091,0,255,0.91,0,23.46,0.68,0.22,0,5.34
3/8/2022 11:05,554.5, SA020800.CSV,3320,310239,0,255,0.91,0,23.46,0.68,0.22,0,5.34
3/8/2022 11:05,555.99, SA020800.CSV,3320,310131,0,255,0.91,0,23.46,0.68,0.22,0,5.34
3/8/2022 11:05,557.49, SA020800.CSV,3320,310118,0,255,0.89,0,23.46,0.68,0.21,0,5.34
3/8/2022 11:05,558.98, SA020800.CSV,3320,310198,0,255,0.91,0,23.46,0.68,0.23,0,5.34
3/8/2022 11:05,560.48, SA020800.CSV,3320,310155,0,255,0.9,0,23.46,0.68,0.21,0,5.33
3/8/2022 11:05,561.98, SA020800.CSV,3320,310134,0,255,0.9,0,23.46,0.68,0.21,0,5.35
3/8/2022 11:05,586.35, SA020800.CSV,3320,364141,0,12,19.61,0,23.46,0.68,18.93,0,5.35
3/8/2022 11:05,587.4, SA020800.CSV,3320,349155,0,10,13.08,0,23.46,0.68,12.4,0,5.35
3/8/2022 11:05,588.46, SA020800.CSV,3320,345059,0,29,11.46,0,23.46,0.68,10.77,0,5.33
3/8/2022 11:05,589.52, SA020800.CSV,3320,344869,0,27,11.61,0,23.46,0.68,10.93,0,5.36
3/8/2022 11:05,590.58, SA020800.CSV,3320,345830,0,24,11.74,0,23.46,0.68,11.06,0,5.36
3/8/2022 11:05,591.63, SA020800.CSV,3320,349139,0,22,11.65,0,23.46,0.68,10.96,0,5.34
3/8/2022 11:05,592.69, SA020800.CSV,3320,366677,0,39,11.82,0,23.46,0.68,11.14,0,5.33
3/8/2022 11:06,593.75, SA020800.CSV,3320,386372,0,53,20.6,0,23.46,0.68,19.92,0,5.34
3/8/2022 11:06,594.81, SA020800.CSV,3320,378610,0,42,27.93,0,23.46,0.68,27.25,0,5.34
3/8/2022 11:06,595.86, SA020800.CSV,3320,395840,0,27,25.26,0,23.46,0.68,24.57,0,5.35
3/8/2022 11:06,596.92, SA020800.CSV,3320,409330,0,44,29.95,0,23.46,0.68,29.27,0,5.34
3/8/2022 11:06,597.97, SA020800.CSV,3320,402825,0,34,29.37,0,23.46,0.68,28.69,0,5.34
3/8/2022 11:06,599.03, SA020800.CSV,3320,403944,0,34,30.15,0,23.46,0.68,29.47,0,5.34
3/8/2022 11:06,600.09, SA020800.CSV,3320,409847,0,25,30.92,0,23.46,0.68,30.24,0,5.35
3/8/2022 11:06,601.14, SA020800.CSV,3320,410435,0,17,31.07,0,23.46,0.68,30.39,0,5.33
3/8/2022 11:06,602.21, SA020800.CSV,3320,310561,0,165,8.69,0,23.46,0.68,8,0,5.34
3/8/2022 11:06,603.27, SA020800.CSV,3320,310557,0,255,1,0,23.46,0.68,0.32,0,5.32
3/8/2022 11:06,604.76, SA020800.CSV,3320,310465,0,255,1.01,0,23.46,0.68,0.33,0,5.35
3/8/2022 11:06,606.26, SA020800.CSV,3320,310393,0,255,1,0,23.46,0.68,0.32,0,5.34
3/8/2022 11:06,607.76, SA020800.CSV,3320,310463,0,255,1,0,23.46,0.68,0.31,0,5.32
3/8/2022 11:06,609.25, SA020800.CSV,3320,310345,0,255,1,0,23.46,0.68,0.32,0,5.34
3/8/2022 11:06,610.75, SA020800.CSV,3320,310646,0,96,0.93,0,23.46,0.68,0.25,0,5.34
3/8/2022 11:06,612.23, SA020800.CSV,3320,408184,0,40,30.07,0,23.46,0.68,29.39,0,5.34
3/8/2022 11:06,613.73, SA020800.CSV,3320,411238,0,43,31.2,0,23.46,0.68,30.52,0,5.34
3/8/2022 11:06,614.79, SA020800.CSV,3320,408410,0,68,30.77,0,29.91,0.68,30.08,0,5.33
3/8/2022 11:06,615.85, SA020800.CSV,3320,393318,0,255,28.12,0,29.91,0.68,27.44,0,5.32
3/8/2022 11:06,616.91, SA020800.CSV,3320,407714,0,122,26.6,0,29.91,0.68,25.92,0,5.33
3/8/2022 11:06,618.4, SA020800.CSV,3320,411655,0,26,31.29,0,29.91,0.68,30.6,0,5.32
3/8/2022 11:06,619.89, SA020800.CSV,3320,410775,0,20,31.39,0,29.91,0.68,30.7,0,5.35
3/8/2022 11:06,620.95, SA020800.CSV,3320,409867,0,13,30.94,0,29.91,0.68,30.25,0,5.33
3/8/2022 11:06,622, SA020800.CSV,3320,409404,0,30,30.51,0,29.91,0.68,29.82,0,5.34
3/8/2022 11:06,623.06, SA020800.CSV,3320,404993,0,43,30.52,0,29.91,0.68,29.83,0,5.32
3/8/2022 11:06,624.12, SA020800.CSV,3320,407096,0,46,30.02,0,29.91,0.68,29.34,0,5.32
3/8/2022 11:06,625.18, SA020800.CSV,3320,409173,0,47,29.91,0,29.91,0.68,29.22,0,5.34
3/8/2022 11:06,626.23, SA020800.CSV,3320,409075,0,47,30.46,0,29.91,0.68,29.78,0,5.34
3/8/2022 11:06,627.29, SA020800.CSV,3320,407174,0,25,30.88,0,29.91,0.68,30.2,0,5.34
3/8/2022 11:06,628.35, SA020800.CSV,3320,309821,0,128,12.96,0,32.96,0.68,12.28,0,5.32
3/8/2022 11:06,629.41, SA020800.CSV,3320,309567,0,255,0.73,0,32.96,0.68,0.05,0,5.34
3/8/2022 11:06,630.91, SA020800.CSV,3320,309614,0,255,0.76,0,32.96,0.68,0.07,0,5.34
3/8/2022 11:06,632.41, SA020800.CSV,3320,309563,0,255,0.73,0,32.96,0.68,0.05,0,5.33
3/8/2022 11:06,633.99, SA020800.CSV,3320,309568,0,255,0.75,0,32.96,0.68,0.06,0,5.34
3/8/2022 11:06,635.58, SA020800.CSV,3320,309594,0,255,0.75,0,32.96,0.68,0.06,0,5.34
3/8/2022 11:06,637.16, SA020800.CSV,3320,309643,0,255,0.75,0,32.96,0.68,0.06,0,5.34
3/8/2022 11:06,638.83, SA020800.CSV,3320,309633,0,255,0.76,0,32.96,0.68,0.08,0,5.34
3/8/2022 11:06,640.33, SA020800.CSV,3320,309643,0,255,0.74,0,32.96,0.68,0.06,0,5.33
3/8/2022 11:06,641.83, SA020800.CSV,3320,309717,0,255,0.75,0,32.96,0.68,0.06,0,5.35
3/8/2022 11:06,643.32, SA020800.CSV,3320,309655,0,255,0.75,0,32.96,0.68,0.06,0,5.34
3/8/2022 11:06,644.82, SA020800.CSV,3320,309619,0,255,0.73,0,32.96,0.68,0.04,0,5.34
3/8/2022 11:06,646.32, SA020800.CSV,3320,315065,0,255,1.86,0,32.96,0.68,1.18,0,5.33
3/8/2022 11:06,647.81, SA020800.CSV,3320,309641,0,255,0.75,0,32.96,0.68,0.06,0,5.34
3/8/2022 11:06,649.31, SA020800.CSV,3320,307877,0,255,0.54,0,32.96,0.68,-0.14,0,5.34
3/8/2022 11:07,656.52, SA020800.CSV,3320,407711,0,21,30.86,0,32.96,0.68,30.17,0,5.34
3/8/2022 11:07,657.57, SA020800.CSV,3320,410243,0,30,31.2,0,32.96,0.68,30.51,0,5.34
3/8/2022 11:07,658.63, SA020800.CSV,3320,409417,0,19,31.19,0,32.96,0.68,30.51,0,5.34
3/8/2022 11:07,659.69, SA020800.CSV,3320,409737,0,19,31.07,0,32.96,0.68,30.39,0,5.34
3/8/2022 11:07,660.74, SA020800.CSV,3320,408299,0,28,22.18,0,32.96,0.68,21.5,0,5.34
3/8/2022 11:07,661.8, SA020800.CSV,3320,354936,0,31,18.14,0,32.96,0.68,17.46,0,5.32
3/8/2022 11:07,662.87, SA020800.CSV,3320,310505,0,255,7.8,0,32.96,0.68,7.11,0,5.34
3/8/2022 11:07,663.93, SA020800.CSV,3320,311384,0,255,1.42,0,32.96,0.68,0.74,0,5.33
3/8/2022 11:07,665.42, SA020800.CSV,3320,310611,0,255,1.05,0,32.96,0.68,0.36,0,5.33
3/8/2022 11:07,666.92, SA020800.CSV,3320,310645,0,255,1.05,0,32.96,0.68,0.36,0,5.33
3/8/2022 11:07,668.42, SA020800.CSV,3320,310560,0,255,1.05,0,32.96,0.68,0.37,0,5.32
3/8/2022 11:07,669.9, SA020800.CSV,3320,310722,0,38,1.07,0,32.96,0.68,0.38,0,5.35
3/8/2022 11:07,671.4, SA020800.CSV,3320,405356,0,54,30.33,0,32.96,0.68,29.64,0,5.36
3/8/2022 11:07,672.47, SA020800.CSV,3320,404605,0,255,28.98,0,32.96,0.68,28.29,0,5.32
3/8/2022 11:07,673.52, SA020800.CSV,3320,405440,0,63,29.34,0,32.96,0.68,28.65,0,5.32
3/8/2022 11:07,675.02, SA020800.CSV,3320,407707,0,255,30.03,0,32.96,0.68,29.34,0,5.32
3/8/2022 11:07,676.52, SA020800.CSV,3320,408420,0,255,30.28,0,32.96,0.68,29.6,0,5.3
3/8/2022 11:07,678.01, SA020800.CSV,3320,406715,0,255,29.92,0,32.96,0.68,29.23,0,5.32
3/8/2022 11:07,679.51, SA020800.CSV,3320,407408,0,255,30.33,0,32.96,0.68,29.65,0,5.31
3/8/2022 11:07,681.01, SA020800.CSV,3320,408313,0,255,30.15,0,32.96,0.68,29.47,0,5.31
3/8/2022 11:07,682.5, SA020800.CSV,3320,407891,0,255,30.31,0,32.96,0.68,29.62,0,5.32
3/8/2022 11:07,684, SA020800.CSV,3320,407833,0,255,30.2,0,32.96,0.68,29.52,0,5.33
3/8/2022 11:07,685.5, SA020800.CSV,3320,407483,0,255,30.11,0,32.96,0.68,29.42,0,5.33
3/8/2022 11:07,687, SA020800.CSV,3320,406841,0,255,30.05,0,32.96,0.68,29.36,0,5.32
3/8/2022 11:07,688.49, SA020800.CSV,3320,405279,0,255,29.46,0,32.96,0.68,28.77,0,5.3
3/8/2022 11:07,689.99, SA020800.CSV,3320,379694,0,255,22.19,0,32.96,0.68,21.51,0,5.32
3/8/2022 11:07,691.49, SA020800.CSV,3320,407266,0,255,30.13,0,32.96,0.68,29.45,0,5.32
3/8/2022 11:07,692.98, SA020800.CSV,3320,406614,0,255,30.57,0,32.96,0.68,29.89,0,5.33
3/8/2022 11:07,707.06, SA020800.CSV,3320,409852,0,17,31.04,0,32.96,0.68,30.35,0,5.34
3/8/2022 11:07,708.12, SA020800.CSV,3320,409474,0,28,30.97,0,32.96,0.68,30.28,0,5.34
3/8/2022 11:07,709.17, SA020800.CSV,3320,411694,0,23,30.19,0,31.01,0.68,29.51,0,5.34
3/8/2022 11:07,710.23, SA020800.CSV,3320,358350,0,41,23.92,0,31.01,0.68,23.24,0,5.35
3/8/2022 11:07,711.3, SA020800.CSV,3320,309799,0,255,0.82,0,31.01,0.68,0.13,0,5.33
3/8/2022 11:07,712.36, SA020800.CSV,3320,309908,0,255,0.84,0,31.01,0.68,0.15,0,5.32
3/8/2022 11:08,713.86, SA020800.CSV,3320,309887,0,255,0.84,0,31.01,0.68,0.15,0,5.33
3/8/2022 11:08,715.35, SA020800.CSV,3320,309922,0,255,0.81,0,31.01,0.68,0.13,0,5.33
3/8/2022 11:08,716.85, SA020800.CSV,3320,309958,0,255,0.82,0,31.01,0.68,0.13,0,5.34
3/8/2022 11:08,718.35, SA020800.CSV,3320,309925,0,255,0.81,0,31.01,0.68,0.12,0,5.32
3/8/2022 11:08,719.84, SA020800.CSV,3320,309900,0,255,0.81,0,31.01,0.68,0.12,0,5.34
3/8/2022 11:08,721.34, SA020800.CSV,3320,309712,0,255,0.83,0,31.01,0.68,0.14,0,5.34
3/8/2022 11:08,722.84, SA020800.CSV,3320,311007,0,255,0.81,0,31.01,0.68,0.12,0,5.36
3/8/2022 11:08,724.32, SA020800.CSV,3320,406566,0,19,28.96,0,31.01,0.68,28.28,0,5.35
3/8/2022 11:08,725.82, SA020800.CSV,3320,406970,0,26,29.82,0,31.01,0.68,29.13,0,5.33
3/8/2022 11:08,726.87, SA020800.CSV,3320,409291,0,17,30.82,0,31.01,0.68,30.13,0,5.34
3/8/2022 11:08,727.93, SA020800.CSV,3320,408967,0,14,30.57,0,31.01,0.68,29.88,0,5.34
3/8/2022 11:08,728.99, SA020800.CSV,3320,408435,0,15,30.43,0,31.01,0.68,29.74,0,5.32
3/8/2022 11:08,730.04, SA020800.CSV,3320,409349,0,20,30.8,0,31.01,0.68,30.11,0,5.32
3/8/2022 11:08,731.1, SA020800.CSV,3320,409188,0,15,31.16,0,31.01,0.68,30.48,0,5.34
3/8/2022 11:08,732.16, SA020800.CSV,3320,409958,0,14,31.13,0,31.01,0.68,30.44,0,5.34
3/8/2022 11:08,733.21, SA020800.CSV,3320,409554,0,13,30.81,0,31.01,0.68,30.13,0,5.34
3/8/2022 11:08,734.27, SA020800.CSV,3320,409116,0,12,30.84,0,32.53,0.68,30.15,0,5.34
3/8/2022 11:08,735.33, SA020800.CSV,3320,409397,0,9,30.71,0,32.53,0.68,30.03,0,5.32
3/8/2022 11:08,736.38, SA020800.CSV,3320,408192,0,11,30.6,0,32.53,0.68,29.92,0,5.34
3/8/2022 11:08,737.44, SA020800.CSV,3320,410629,0,20,31.1,0,32.53,0.68,30.42,0,5.35
3/8/2022 11:08,738.5, SA020800.CSV,3320,410839,0,16,31.21,0,32.53,0.68,30.53,0,5.34
3/8/2022 11:08,739.55, SA020800.CSV,3320,410623,0,15,31.18,0,32.53,0.68,30.49,0,5.34
3/8/2022 11:08,740.61, SA020800.CSV,3320,410512,0,13,31.04,0,32.53,0.68,30.35,0,5.34
3/8/2022 11:08,741.67, SA020800.CSV,3320,410194,0,12,31.03,0,32.53,0.68,30.34,0,5.34
3/8/2022 11:08,742.73, SA020800.CSV,3320,409105,0,41,30.84,0,32.53,0.68,30.15,0,5.32
3/8/2022 11:08,743.78, SA020800.CSV,3320,409475,0,43,30.79,0,32.53,0.68,30.11,0,5.33
3/8/2022 11:08,744.84, SA020800.CSV,3320,409747,0,33,31.08,0,33.61,0.68,30.39,0,5.33
3/8/2022 11:08,745.89, SA020800.CSV,3320,412756,0,20,31.54,0,33.61,0.68,30.85,0,5.34
3/8/2022 11:08,746.95, SA020800.CSV,3320,410638,0,27,30.89,0,33.61,0.68,30.2,0,5.32
3/8/2022 11:08,748.01, SA020800.CSV,3320,410490,0,9,31.06,0,33.61,0.68,30.37,0,5.31
3/8/2022 11:08,749.06, SA020800.CSV,3320,410669,0,24,31.27,0,33.61,0.68,30.58,0,5.34
3/8/2022 11:08,750.12, SA020800.CSV,3320,410957,0,11,31.08,0,33.61,0.68,30.39,0,5.32
3/8/2022 11:08,751.18, SA020800.CSV,3320,410584,0,11,31.14,0,33.61,0.68,30.46,0,5.34
3/8/2022 11:08,752.23, SA020800.CSV,3320,410586,0,13,31.1,0,33.61,0.68,30.41,0,5.34
3/8/2022 11:08,753.29, SA020800.CSV,3320,408374,0,29,30.83,0,33.61,0.68,30.15,0,5.34
3/8/2022 11:08,754.36, SA020800.CSV,3320,407199,0,118,30.1,0,33.61,0.68,29.42,0,5.32
3/8/2022 11:08,755.42, SA020800.CSV,3320,407356,0,255,29.53,0,33.69,0.68,28.84,0,5.32
3/8/2022 11:08,756.91, SA020800.CSV,3320,410365,0,172,29.59,0,33.69,0.68,28.91,0,5.31
3/8/2022 11:08,758.41, SA020800.CSV,3320,404918,0,255,29.84,0,33.69,0.68,29.15,0,5.34
3/8/2022 11:08,759.91, SA020800.CSV,3320,404150,0,255,29.52,0,33.69,0.68,28.84,0,5.31
3/8/2022 11:08,761.39, SA020800.CSV,3320,413490,0,27,29.8,0,33.69,0.68,29.12,0,5.31
3/8/2022 11:08,762.89, SA020800.CSV,3320,410596,0,29,31.37,0,33.69,0.68,30.69,0,5.32
3/8/2022 11:08,763.95, SA020800.CSV,3320,406930,0,37,31.39,0,33.69,0.68,30.71,0,5.34
3/8/2022 11:08,765, SA020800.CSV,3320,394373,0,21,24.42,0,33.69,0.68,23.74,0,5.35
3/8/2022 11:08,766.06, SA020800.CSV,3320,393679,0,24,26.52,0,33.69,0.68,25.84,0,5.34
3/8/2022 11:08,767.12, SA020800.CSV,3320,365973,0,80,26.52,0,33.69,0.68,25.84,0,5.32
3/8/2022 11:08,768.19, SA020800.CSV,3320,309585,0,255,0.71,0,33.69,0.68,0.03,0,5.34
3/8/2022 11:08,769.68, SA020800.CSV,3320,309415,0,255,0.72,0,33.69,0.68,0.03,0,5.35
3/8/2022 11:08,771.18, SA020800.CSV,3320,309621,0,255,0.74,0,33.69,0.68,0.05,0,5.34
3/8/2022 11:08,772.68, SA020800.CSV,3320,309577,0,255,0.75,0,33.69,0.68,0.06,0,5.34
3/8/2022 11:09,774.17, SA020800.CSV,3320,309563,0,255,0.74,0,33.69,0.68,0.06,0,5.34
3/8/2022 11:09,775.67, SA020800.CSV,3320,309576,0,255,0.75,0,33.69,0.68,0.06,0,5.32
3/8/2022 11:09,777.17, SA020800.CSV,3320,309576,0,170,0.73,0,33.69,0.68,0.04,0,5.34
3/8/2022 11:09,778.65, SA020800.CSV,3320,408683,0,33,30.62,0,33.69,0.68,29.94,0,5.34
3/8/2022 11:09,780.15, SA020800.CSV,3320,410689,0,26,30.95,0,33.69,0.68,30.27,0,5.33
3/8/2022 11:09,781.21, SA020800.CSV,3320,409931,0,29,30.62,0,33.69,0.68,29.93,0,5.34
3/8/2022 11:09,782.26, SA020800.CSV,3320,409080,0,31,30.02,0,33.69,0.68,29.33,0,5.32
3/8/2022 11:09,783.33, SA020800.CSV,3320,404265,0,255,28.35,0,33.69,0.68,27.66,0,5.35
3/8/2022 11:09,784.39, SA020800.CSV,3320,361786,0,255,17.23,0,33.69,0.68,16.55,0,5.33
3/8/2022 11:09,785.89, SA020800.CSV,3320,346496,0,255,12.07,0,33.69,0.68,11.39,0,5.32
3/8/2022 11:09,787.38, SA020800.CSV,3320,359921,0,255,12.12,0,33.69,0.68,11.44,0,5.34
3/8/2022 11:09,788.88, SA020800.CSV,3320,313248,0,255,2.96,0,33.69,0.68,2.27,0,5.34
3/8/2022 11:09,790.38, SA020800.CSV,3320,311697,0,255,1.37,0,33.69,0.68,0.69,0,5.34
